"site","block","plot","plant_code","plant","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","alt","alat","Geometridae/eois_herbivory","Apatelodidae_herbivory","h_div","a_div","herbivory","nlvs_per_ind","plot_richness","dif","divf","final_div","pdiv","precip","temp","finalf","pres","vari","floodn","clonen"
"Costa Rica","none","Plot 17","10","Costa Rica_Plot 17_10","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.977417817528172,2,18,92,5,3,"medium",2,0.166666666666667,2900,16,"medium",85.7142857142857,44,0,0
"Costa Rica","none","Plot 17","10","Costa Rica_Plot 17_10","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,3,92,5,3,"medium",2,0.166666666666667,2900,16,"medium",85.7142857142857,44,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,30,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,8,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,3,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.650022421648354,2,12,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.402179190202273,2,25,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,3,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","11","Costa Rica_Plot 17_11","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.811278124459133,2,8,113,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,113.904761904762,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.650022421648354,2,6,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.985228136034252,2,35,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.503258334775646,2,18,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0,1,0,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.890491640219491,2,13,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.918295834054489,2,12,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.863120568566631,2,14,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,10,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,8,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,27,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,25,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,40,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,40,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,50,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0,1,0,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,2,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","12","Costa Rica_Plot 17_12","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.76420450650862,2,18,83,5,3,"medium",2,0.166666666666667,2900,16,"medium",88.2352941176471,230.720588235294,0,0
"Costa Rica","none","Plot 17","2","Costa Rica_Plot 17_2","pseudobumbratum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,6,72,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,549.333333333333,0,0
"Costa Rica","none","Plot 17","2","Costa Rica_Plot 17_2","pseudobumbratum",2,"clone","no",9.62,"final",65,10.43,0,0,0.721928094887362,2,50,72,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,549.333333333333,0,0
"Costa Rica","none","Plot 17","2","Costa Rica_Plot 17_2","pseudobumbratum",2,"clone","no",9.62,"final",65,10.43,0,0,0.371232326640876,2,14,72,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,549.333333333333,0,0
"Costa Rica","none","Plot 17","4","Costa Rica_Plot 17_4","pseudobumbratum",2,"clone","no",9.62,"final",65,10.43,0,0,0.954434002924965,2,16,133,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,NA,0,0
"Costa Rica","none","Plot 17","8","Costa Rica_Plot 17_8","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,10,60,5,3,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,28,0,0
"Costa Rica","none","Plot 17","8","Costa Rica_Plot 17_8","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,8,60,5,3,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,28,0,0
"Costa Rica","none","Plot 17","8","Costa Rica_Plot 17_8","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0,1,0,60,5,3,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,28,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,25,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,0.721928094887362,2,10,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,2,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,12,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,3,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,5,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 17","9","Costa Rica_Plot 17_9","garagaranum",2,"clone","no",9.62,"final",65,10.43,0,0,NA,1,1,81,5,3,"medium",2,0.166666666666667,2900,16,"medium",100,71.2380952380952,0,0
"Costa Rica","none","Plot 19","2","Costa Rica_Plot 19_2","imperiale",2,"ind","no",8.84,"final",65,10.43,60,0,NA,1,80,72,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,1861.33333333333,0,1
"Costa Rica","none","Plot 19","2","Costa Rica_Plot 19_2","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,12,72,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,1861.33333333333,0,1
"Costa Rica","none","Plot 19","2","Costa Rica_Plot 19_2","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,0,1,0,72,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,1861.33333333333,0,1
"Costa Rica","none","Plot 19","3","Costa Rica_Plot 19_3","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,68,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3120.5,0,1
"Costa Rica","none","Plot 19","3","Costa Rica_Plot 19_3","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,80,68,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3120.5,0,1
"Costa Rica","none","Plot 19","4","Costa Rica_Plot 19_4","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,0,1,0,133,13,11,"medium",2,0.166666666666667,2900,16,"medium",75,791.583333333333,0,1
"Costa Rica","none","Plot 19","4","Costa Rica_Plot 19_4","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,16,133,13,11,"medium",2,0.166666666666667,2900,16,"medium",75,791.583333333333,0,1
"Costa Rica","none","Plot 19","4","Costa Rica_Plot 19_4","imperiale",2,"ind","no",8.84,"final",65,10.43,20,0,1,3,60,133,13,11,"medium",2,0.166666666666667,2900,16,"medium",75,791.583333333333,0,1
"Costa Rica","none","Plot 19","4","Costa Rica_Plot 19_4","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,133,13,11,"medium",2,0.166666666666667,2900,16,"medium",75,791.583333333333,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,0.946394630357186,3,45,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,20,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,14,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,30,0,0.970950594454669,2,50,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,14,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","5","Costa Rica_Plot 19_5","imperiale",2,"ind","no",8.84,"final",65,10.43,8,0,0.965633607142825,3,18,121,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,264.166666666667,0,1
"Costa Rica","none","Plot 19","7","Costa Rica_Plot 19_7","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,67,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,127,0,1
"Costa Rica","none","Plot 19","7","Costa Rica_Plot 19_7","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,20,67,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,127,0,1
"Costa Rica","none","Plot 19","7","Costa Rica_Plot 19_7","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,0,1,0,67,13,11,"medium",2,0.166666666666667,2900,16,"medium",66.6666666666667,127,0,1
"Costa Rica","none","Plot 19","8","Costa Rica_Plot 19_8","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,40,60,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,469,0,1
"Costa Rica","none","Plot 19","8","Costa Rica_Plot 19_8","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,1,2,3,60,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,469,0,1
"Costa Rica","none","Plot 19","8","Costa Rica_Plot 19_8","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,1,2,2,60,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,469,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,3,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,4,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,NA,1,1,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 19","9","Costa Rica_Plot 19_9","nudifolium",2,"ind","no",8.84,"final",65,10.43,0,0,0.970950594454669,2,5,81,13,11,"medium",2,0.166666666666667,2900,16,"medium",100,3.1,0,1
"Costa Rica","none","Plot 2","1","Costa Rica_Plot 2_1","arboreum",12,"ind","flood",13,"final",65,10.43,25,0,NA,1,25,64,10,-2,"high",12,1,2900,16,"high",100,NA,1,1
"Costa Rica","none","Plot 2","10","Costa Rica_Plot 2_10","imperiale",12,"ind","flood",13,"final",65,10.43,60,0,NA,1,60,92,10,-2,"high",12,1,2900,16,"high",100,948.916666666667,1,1
"Costa Rica","none","Plot 2","10","Costa Rica_Plot 2_10","imperiale",12,"ind","flood",13,"final",65,10.43,75,0,NA,1,75,92,10,-2,"high",12,1,2900,16,"high",100,948.916666666667,1,1
"Costa Rica","none","Plot 2","10","Costa Rica_Plot 2_10","imperiale",12,"ind","flood",13,"final",65,10.43,70,0,NA,1,70,92,10,-2,"high",12,1,2900,16,"high",100,948.916666666667,1,1
"Costa Rica","none","Plot 2","10","Costa Rica_Plot 2_10","imperiale",12,"ind","flood",13,"final",65,10.43,8,0,NA,1,8,92,10,-2,"high",12,1,2900,16,"high",100,948.916666666667,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,40,0,NA,1,60,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0.863120568566631,2,14,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0,1,0,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,3,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,18,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,1,2,8,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,2,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,1,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0,1,0,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0.946394630357186,3,4,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0.468995593589281,2,50,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,1,2,8,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,0.286396957115956,2,20,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","11","Costa Rica_Plot 2_11","sancti-felicis",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,4,113,10,-2,"high",12,1,2900,16,"high",85.7142857142857,350.835164835165,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,4,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,4,0,NA,1,4,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,1,2,6,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,1,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,1,2,4,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,3,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,1,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","12","Costa Rica_Plot 2_12","urostachyum",12,"ind","flood",13,"final",65,10.43,0,0,1,2,4,83,10,-2,"high",12,1,2900,16,"high",100,2.83928571428571,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,0,0,0,1,0,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,0,0,0,1,0,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,0,0,0,1,0,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,4,0,NA,1,5,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,18,0,0.609763087964221,3,23,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,20,0,0.834016442703024,3,32,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,4,0,0.946394630357186,3,8,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,8,0,NA,1,16,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,0,0,NA,1,1,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,22,0,NA,1,22,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,10,0,NA,1,10,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
"Costa Rica","none","Plot 2","2","Costa Rica_Plot 2_2","biolleyi",12,"ind","flood",13,"final",65,10.43,13,0,NA,1,13,72,10,-2,"high",12,1,2900,16,"high",85,92.1684210526316,1,1
