site,block,plot,species,plant_code,date,herb,surv_next,div,clone,flood
mogi,2,10,richardifolium,1029,five,NA,,1,clone,no
mogi,2,10,richardifolium,1029,four,NA,0,1,clone,no
mogi,2,10,richardifolium,1029,one,36.5,1,1,clone,no
mogi,2,10,richardifolium,1029,three,55,0,1,clone,no
mogi,2,10,richardifolium,1029,two,36.5,1,1,clone,no
mogi,2,10,richardifolium,1030,five,5.8,,1,clone,no
mogi,2,10,richardifolium,1030,four,0,1,1,clone,no
mogi,2,10,richardifolium,1030,one,0,1,1,clone,no
mogi,2,10,richardifolium,1030,three,5.33333333333333,1,1,clone,no
mogi,2,10,richardifolium,1030,two,0,1,1,clone,no
mogi,1,10,richardifolium,1031,five,NA,,1,clone,no
mogi,1,10,richardifolium,1031,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1031,one,1,0,1,clone,no
mogi,1,10,richardifolium,1031,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1031,two,NA,0,1,clone,no
mogi,2,11,richardifolium,1033,five,NA,,1,ind,no
mogi,2,11,richardifolium,1033,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1033,one,43.3333333333333,1,1,ind,no
mogi,2,11,richardifolium,1033,three,0,0,1,ind,no
mogi,2,11,richardifolium,1033,two,40,1,1,ind,no
mogi,2,1,crassinervium,1034,five,NA,,1,ind,no
mogi,2,1,crassinervium,1034,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1034,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1034,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1034,two,NA,0,1,ind,no
mogi,2,11,richardifolium,1035,five,NA,,1,ind,no
mogi,2,11,richardifolium,1035,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1035,one,3,0,1,ind,no
mogi,2,11,richardifolium,1035,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1035,two,NA,0,1,ind,no
mogi,1,6,miquelianum,1036,five,NA,,1,ind,no
mogi,1,6,miquelianum,1036,four,NA,0,1,ind,no
mogi,1,6,miquelianum,1036,one,0,1,1,ind,no
mogi,1,6,miquelianum,1036,three,NA,0,1,ind,no
mogi,1,6,miquelianum,1036,two,0,0,1,ind,no
mogi,2,10,richardifolium,1037,five,24.1428571428571,,1,clone,no
mogi,2,10,richardifolium,1037,four,0,1,1,clone,no
mogi,2,10,richardifolium,1037,one,5,1,1,clone,no
mogi,2,10,richardifolium,1037,three,10.5,1,1,clone,no
mogi,2,10,richardifolium,1037,two,14,1,1,clone,no
mogi,2,10,richardifolium,1038,five,4.8125,,1,clone,no
mogi,2,10,richardifolium,1038,four,0,1,1,clone,no
mogi,2,10,richardifolium,1038,one,37.75,1,1,clone,no
mogi,2,10,richardifolium,1038,three,25.25,1,1,clone,no
mogi,2,10,richardifolium,1038,two,39.75,1,1,clone,no
mogi,3,8,arboreum,1039,five,8,,1,ind,no
mogi,3,8,arboreum,1039,four,0,1,1,ind,no
mogi,3,8,arboreum,1039,one,0,1,1,ind,no
mogi,3,8,arboreum,1039,three,1.5,1,1,ind,no
mogi,3,8,arboreum,1039,two,3,1,1,ind,no
mogi,1,10,richardifolium,1040,five,NA,,1,clone,no
mogi,1,10,richardifolium,1040,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1040,one,45,0,1,clone,no
mogi,1,10,richardifolium,1040,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1040,two,NA,0,1,clone,no
mogi,2,12,miquelianum,1041,five,NA,,2,ind,no
mogi,2,12,miquelianum,1041,four,NA,0,2,ind,no
mogi,2,12,miquelianum,1041,one,7,1,2,ind,no
mogi,2,12,miquelianum,1041,three,0,0,2,ind,no
mogi,2,12,miquelianum,1041,two,4.66666666666667,1,2,ind,no
mogi,2,11,richardifolium,1042,five,NA,,1,ind,no
mogi,2,11,richardifolium,1042,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1042,one,NA,0,1,ind,no
mogi,2,11,richardifolium,1042,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1042,two,NA,0,1,ind,no
mogi,2,11,richardifolium,1043,five,NA,,1,ind,no
mogi,2,11,richardifolium,1043,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1043,one,0,0,1,ind,no
mogi,2,11,richardifolium,1043,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1043,two,NA,0,1,ind,no
mogi,1,5,richardifolium,1044,five,NA,,4,ind,no
mogi,1,5,richardifolium,1044,four,NA,0,4,ind,no
mogi,1,5,richardifolium,1044,one,NA,0,4,ind,no
mogi,1,5,richardifolium,1044,three,NA,0,4,ind,no
mogi,1,5,richardifolium,1044,two,NA,0,4,ind,no
mogi,2,10,richardifolium,1045,five,45.125,,1,clone,no
mogi,2,10,richardifolium,1045,four,0,1,1,clone,no
mogi,2,10,richardifolium,1045,one,5.33333333333333,1,1,clone,no
mogi,2,10,richardifolium,1045,three,30.6,1,1,clone,no
mogi,2,10,richardifolium,1045,two,13.6666666666667,1,1,clone,no
mogi,2,10,richardifolium,1046,five,2.75,,1,clone,no
mogi,2,10,richardifolium,1046,four,0,1,1,clone,no
mogi,2,10,richardifolium,1046,one,8,1,1,clone,no
mogi,2,10,richardifolium,1046,three,6.6,1,1,clone,no
mogi,2,10,richardifolium,1046,two,6,1,1,clone,no
mogi,2,10,richardifolium,1047,five,56.4285714285714,,1,clone,no
mogi,2,10,richardifolium,1047,four,0,1,1,clone,no
mogi,2,10,richardifolium,1047,one,13.5,1,1,clone,no
mogi,2,10,richardifolium,1047,three,15,1,1,clone,no
mogi,2,10,richardifolium,1047,two,13,1,1,clone,no
mogi,1,6,miquelianum,1048,five,19.1666666666667,,1,ind,no
mogi,1,6,miquelianum,1048,four,10.3333333333333,1,1,ind,no
mogi,1,6,miquelianum,1048,one,40.5,1,1,ind,no
mogi,1,6,miquelianum,1048,three,23.6,1,1,ind,no
mogi,1,6,miquelianum,1048,two,42,1,1,ind,no
mogi,3,8,arboreum,1049,five,23.125,,1,ind,no
mogi,3,8,arboreum,1049,four,0,1,1,ind,no
mogi,3,8,arboreum,1049,one,10,1,1,ind,no
mogi,3,8,arboreum,1049,three,21,1,1,ind,no
mogi,3,8,arboreum,1049,two,9.5,1,1,ind,no
mogi,2,9,miquelianum,1050,five,NA,,1,clone,no
mogi,2,9,miquelianum,1050,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1050,one,0,0,1,clone,no
mogi,2,9,miquelianum,1050,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1050,two,NA,0,1,clone,no
mogi,2,12,richardifolium,1051,five,1.83333333333333,,2,ind,no
mogi,2,12,richardifolium,1051,four,0,1,2,ind,no
mogi,2,12,richardifolium,1051,one,12.5,1,2,ind,no
mogi,2,12,richardifolium,1051,three,10.2857142857143,1,2,ind,no
mogi,2,12,richardifolium,1051,two,12.5,1,2,ind,no
mogi,2,2,richardifolium,1052,five,NA,,4,ind,no
mogi,2,2,richardifolium,1052,four,NA,0,4,ind,no
mogi,2,2,richardifolium,1052,one,8,0,4,ind,no
mogi,2,2,richardifolium,1052,three,NA,0,4,ind,no
mogi,2,2,richardifolium,1052,two,NA,0,4,ind,no
mogi,2,10,richardifolium,1053,five,NA,,1,clone,no
mogi,2,10,richardifolium,1053,four,NA,0,1,clone,no
mogi,2,10,richardifolium,1053,one,29.5,0,1,clone,no
mogi,2,10,richardifolium,1053,three,NA,0,1,clone,no
mogi,2,10,richardifolium,1053,two,NA,0,1,clone,no
mogi,2,12,richardifolium,1054,five,3,,2,ind,no
mogi,2,12,richardifolium,1054,four,0,1,2,ind,no
mogi,2,12,richardifolium,1054,one,12,1,2,ind,no
mogi,2,12,richardifolium,1054,three,0.333333333333333,1,2,ind,no
mogi,2,12,richardifolium,1054,two,0,1,2,ind,no
mogi,2,9,miquelianum,1055,five,1.66666666666667,,1,clone,no
mogi,2,9,miquelianum,1055,four,0,1,1,clone,no
mogi,2,9,miquelianum,1055,one,1.33333333333333,1,1,clone,no
mogi,2,9,miquelianum,1055,three,6.25,1,1,clone,no
mogi,2,9,miquelianum,1055,two,10,1,1,clone,no
mogi,2,6,miquelianum,1056,five,NA,,1,ind,no
mogi,2,6,miquelianum,1056,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1056,one,1.5,0,1,ind,no
mogi,2,6,miquelianum,1056,three,NA,0,1,ind,no
mogi,2,6,miquelianum,1056,two,NA,0,1,ind,no
mogi,1,5,arboreum,1057,five,0.35,,4,ind,no
mogi,1,5,arboreum,1057,four,2.83333333333333,1,4,ind,no
mogi,1,5,arboreum,1057,one,0,1,4,ind,no
mogi,1,5,arboreum,1057,three,1.25,1,4,ind,no
mogi,1,5,arboreum,1057,two,1.75,1,4,ind,no
mogi,1,7,crassinervium,1058,five,NA,,1,ind,no
mogi,1,7,crassinervium,1058,four,NA,0,1,ind,no
mogi,1,7,crassinervium,1058,one,4,1,1,ind,no
mogi,1,7,crassinervium,1058,three,60,0,1,ind,no
mogi,1,7,crassinervium,1058,two,0,1,1,ind,no
mogi,2,10,richardifolium,1059,five,NA,,1,clone,no
mogi,2,10,richardifolium,1059,four,NA,0,1,clone,no
mogi,2,10,richardifolium,1059,one,NA,0,1,clone,no
mogi,2,10,richardifolium,1059,three,NA,0,1,clone,no
mogi,2,10,richardifolium,1059,two,NA,0,1,clone,no
mogi,2,11,richardifolium,1060,five,NA,,1,ind,no
mogi,2,11,richardifolium,1060,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1060,one,NA,0,1,ind,no
mogi,2,11,richardifolium,1060,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1060,two,NA,0,1,ind,no
mogi,2,11,richardifolium,1061,five,NA,,1,ind,no
mogi,2,11,richardifolium,1061,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1061,one,0,0,1,ind,no
mogi,2,11,richardifolium,1061,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1061,two,NA,0,1,ind,no
mogi,2,2,miquelianum,1062,five,0,,4,ind,no
mogi,2,2,miquelianum,1062,four,0,1,4,ind,no
mogi,2,2,miquelianum,1062,one,25,1,4,ind,no
mogi,2,2,miquelianum,1062,three,3.8,1,4,ind,no
mogi,2,2,miquelianum,1062,two,27,1,4,ind,no
mogi,3,11,richardifolium,1063,five,NA,,2,ind,no
mogi,3,11,richardifolium,1063,four,NA,0,2,ind,no
mogi,3,11,richardifolium,1063,one,NA,0,2,ind,no
mogi,3,11,richardifolium,1063,three,NA,0,2,ind,no
mogi,3,11,richardifolium,1063,two,NA,0,2,ind,no
mogi,2,12,richardifolium,1065,five,NA,,2,ind,no
mogi,2,12,richardifolium,1065,four,NA,0,2,ind,no
mogi,2,12,richardifolium,1065,one,32,1,2,ind,no
mogi,2,12,richardifolium,1065,three,2,0,2,ind,no
mogi,2,12,richardifolium,1065,two,0,1,2,ind,no
mogi,1,10,richardifolium,1066,five,NA,,1,clone,no
mogi,1,10,richardifolium,1066,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1066,one,NA,0,1,clone,no
mogi,1,10,richardifolium,1066,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1066,two,NA,0,1,clone,no
mogi,3,4,arboreum,1067,five,3.375,,1,clone,no
mogi,3,4,arboreum,1067,four,0,1,1,clone,no
mogi,3,4,arboreum,1067,one,2,1,1,clone,no
mogi,3,4,arboreum,1067,three,15.2,1,1,clone,no
mogi,3,4,arboreum,1067,two,9,1,1,clone,no
mogi,1,4,miquelianum,1068,five,0,,2,ind,no
mogi,1,4,miquelianum,1068,four,0,1,2,ind,no
mogi,1,4,miquelianum,1068,one,0,1,2,ind,no
mogi,1,4,miquelianum,1068,three,9.85714285714286,1,2,ind,no
mogi,1,4,miquelianum,1068,two,20.6666666666667,1,2,ind,no
mogi,1,5,crassinervium,1069,five,NA,,4,ind,no
mogi,1,5,crassinervium,1069,four,NA,0,4,ind,no
mogi,1,5,crassinervium,1069,one,NA,0,4,ind,no
mogi,1,5,crassinervium,1069,three,NA,0,4,ind,no
mogi,1,5,crassinervium,1069,two,NA,0,4,ind,no
mogi,2,12,richardifolium,1070,five,32.3333333333333,,2,ind,no
mogi,2,12,richardifolium,1070,four,0,1,2,ind,no
mogi,2,12,richardifolium,1070,one,38.3333333333333,1,2,ind,no
mogi,2,12,richardifolium,1070,three,9,1,2,ind,no
mogi,2,12,richardifolium,1070,two,38,1,2,ind,no
mogi,1,10,richardifolium,1071,five,NA,,1,clone,no
mogi,1,10,richardifolium,1071,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1071,one,5.5,1,1,clone,no
mogi,1,10,richardifolium,1071,three,2,0,1,clone,no
mogi,1,10,richardifolium,1071,two,3.33333333333333,1,1,clone,no
mogi,3,11,arboreum,1072,five,0.333333333333333,,2,ind,no
mogi,3,11,arboreum,1072,four,1,1,2,ind,no
mogi,3,11,arboreum,1072,one,0.666666666666667,1,2,ind,no
mogi,3,11,arboreum,1072,three,3.5,1,2,ind,no
mogi,3,11,arboreum,1072,two,1,1,2,ind,no
mogi,1,5,arboreum,1073,five,2,,4,ind,no
mogi,1,5,arboreum,1073,four,3.66666666666667,1,4,ind,no
mogi,1,5,arboreum,1073,one,0,1,4,ind,no
mogi,1,5,arboreum,1073,three,7.66666666666667,1,4,ind,no
mogi,1,5,arboreum,1073,two,4,1,4,ind,no
mogi,2,11,richardifolium,1074,five,NA,,1,ind,no
mogi,2,11,richardifolium,1074,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1074,one,5,0,1,ind,no
mogi,2,11,richardifolium,1074,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1074,two,NA,0,1,ind,no
mogi,2,2,miquelianum,1075,five,1.2,,4,ind,no
mogi,2,2,miquelianum,1075,four,0,1,4,ind,no
mogi,2,2,miquelianum,1075,one,6,1,4,ind,no
mogi,2,2,miquelianum,1075,three,0,1,4,ind,no
mogi,2,2,miquelianum,1075,two,16,1,4,ind,no
mogi,2,8,arboreum,1076,five,NA,,1,clone,no
mogi,2,8,arboreum,1076,four,NA,0,1,clone,no
mogi,2,8,arboreum,1076,one,2,0,1,clone,no
mogi,2,8,arboreum,1076,three,NA,0,1,clone,no
mogi,2,8,arboreum,1076,two,NA,0,1,clone,no
mogi,2,12,richardifolium,1077,five,NA,,2,ind,no
mogi,2,12,richardifolium,1077,four,NA,0,2,ind,no
mogi,2,12,richardifolium,1077,one,NA,0,2,ind,no
mogi,2,12,richardifolium,1077,three,NA,0,2,ind,no
mogi,2,12,richardifolium,1077,two,NA,0,2,ind,no
mogi,2,10,richardifolium,1078,five,14.8666666666667,,1,clone,no
mogi,2,10,richardifolium,1078,four,0,1,1,clone,no
mogi,2,10,richardifolium,1078,one,0,1,1,clone,no
mogi,2,10,richardifolium,1078,three,2,1,1,clone,no
mogi,2,10,richardifolium,1078,two,8,1,1,clone,no
mogi,2,1,crassinervium,1079,five,NA,,1,ind,no
mogi,2,1,crassinervium,1079,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1079,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1079,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1079,two,NA,0,1,ind,no
mogi,2,2,crassinervium,1080,five,5.5,,4,ind,no
mogi,2,2,crassinervium,1080,four,0,1,4,ind,no
mogi,2,2,crassinervium,1080,one,3,1,4,ind,no
mogi,2,2,crassinervium,1080,three,0,1,4,ind,no
mogi,2,2,crassinervium,1080,two,0,1,4,ind,no
mogi,3,8,arboreum,1081,five,NA,,1,ind,no
mogi,3,8,arboreum,1081,four,NA,0,1,ind,no
mogi,3,8,arboreum,1081,one,0.666666666666667,0,1,ind,no
mogi,3,8,arboreum,1081,three,NA,0,1,ind,no
mogi,3,8,arboreum,1081,two,NA,0,1,ind,no
mogi,2,2,richardifolium,1082,five,NA,,4,ind,no
mogi,2,2,richardifolium,1082,four,NA,0,4,ind,no
mogi,2,2,richardifolium,1082,one,1,1,4,ind,no
mogi,2,2,richardifolium,1082,three,NA,0,4,ind,no
mogi,2,2,richardifolium,1082,two,1.6,0,4,ind,no
mogi,1,5,richardifolium,1083,five,NA,,4,ind,no
mogi,1,5,richardifolium,1083,four,23.2,0,4,ind,no
mogi,1,5,richardifolium,1083,one,0,1,4,ind,no
mogi,1,5,richardifolium,1083,three,26.6666666666667,1,4,ind,no
mogi,1,5,richardifolium,1083,two,42.5,1,4,ind,no
mogi,2,12,miquelianum,1084,five,NA,,2,ind,no
mogi,2,12,miquelianum,1084,four,NA,0,2,ind,no
mogi,2,12,miquelianum,1084,one,0,1,2,ind,no
mogi,2,12,miquelianum,1084,three,1,0,2,ind,no
mogi,2,12,miquelianum,1084,two,0,1,2,ind,no
mogi,1,7,crassinervium,1085,five,11.5,,1,ind,no
mogi,1,7,crassinervium,1085,four,0,1,1,ind,no
mogi,1,7,crassinervium,1085,one,26,1,1,ind,no
mogi,1,7,crassinervium,1085,three,0.5,1,1,ind,no
mogi,1,7,crassinervium,1085,two,0,1,1,ind,no
mogi,2,8,arboreum,1086,five,1.71428571428571,,1,clone,no
mogi,2,8,arboreum,1086,four,0,1,1,clone,no
mogi,2,8,arboreum,1086,one,3.6,1,1,clone,no
mogi,2,8,arboreum,1086,three,6.125,1,1,clone,no
mogi,2,8,arboreum,1086,two,13.6,1,1,clone,no
mogi,1,7,crassinervium,1087,five,NA,,1,ind,no
mogi,1,7,crassinervium,1087,four,NA,0,1,ind,no
mogi,1,7,crassinervium,1087,one,1.25,1,1,ind,no
mogi,1,7,crassinervium,1087,three,43,0,1,ind,no
mogi,1,7,crassinervium,1087,two,33.3333333333333,1,1,ind,no
mogi,2,12,richardifolium,1088,five,NA,,2,ind,no
mogi,2,12,richardifolium,1088,four,NA,0,2,ind,no
mogi,2,12,richardifolium,1088,one,32.3333333333333,1,2,ind,no
mogi,2,12,richardifolium,1088,three,8.66666666666667,0,2,ind,no
mogi,2,12,richardifolium,1088,two,8.33333333333333,1,2,ind,no
mogi,1,10,richardifolium,1090,five,NA,,1,clone,no
mogi,1,10,richardifolium,1090,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1090,one,22.5,1,1,clone,no
mogi,1,10,richardifolium,1090,three,94,0,1,clone,no
mogi,1,10,richardifolium,1090,two,0,1,1,clone,no
mogi,2,8,arboreum,1091,five,2,,1,clone,no
mogi,2,8,arboreum,1091,four,0,1,1,clone,no
mogi,2,8,arboreum,1091,one,20,1,1,clone,no
mogi,2,8,arboreum,1091,three,11.6666666666667,1,1,clone,no
mogi,2,8,arboreum,1091,two,16.6666666666667,1,1,clone,no
mogi,3,4,arboreum,1092,five,NA,,1,clone,no
mogi,3,4,arboreum,1092,four,NA,0,1,clone,no
mogi,3,4,arboreum,1092,one,7.25,0,1,clone,no
mogi,3,4,arboreum,1092,three,NA,0,1,clone,no
mogi,3,4,arboreum,1092,two,NA,0,1,clone,no
mogi,2,9,miquelianum,1093,five,1,,1,clone,no
mogi,2,9,miquelianum,1093,four,0,1,1,clone,no
mogi,2,9,miquelianum,1093,one,12.75,1,1,clone,no
mogi,2,9,miquelianum,1093,three,30.25,1,1,clone,no
mogi,2,9,miquelianum,1093,two,13,1,1,clone,no
mogi,3,8,arboreum,1094,five,NA,,1,ind,no
mogi,3,8,arboreum,1094,four,NA,0,1,ind,no
mogi,3,8,arboreum,1094,one,26,0,1,ind,no
mogi,3,8,arboreum,1094,three,NA,0,1,ind,no
mogi,3,8,arboreum,1094,two,NA,0,1,ind,no
mogi,3,8,arboreum,1095,five,NA,,1,ind,no
mogi,3,8,arboreum,1095,four,NA,0,1,ind,no
mogi,3,8,arboreum,1095,one,0,1,1,ind,no
mogi,3,8,arboreum,1095,three,NA,0,1,ind,no
mogi,3,8,arboreum,1095,two,3,0,1,ind,no
mogi,2,9,miquelianum,1096,five,NA,,1,clone,no
mogi,2,9,miquelianum,1096,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1096,one,NA,0,1,clone,no
mogi,2,9,miquelianum,1096,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1096,two,NA,0,1,clone,no
mogi,2,6,miquelianum,1097,five,NA,,1,ind,no
mogi,2,6,miquelianum,1097,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1097,one,0,1,1,ind,no
mogi,2,6,miquelianum,1097,three,5.25,0,1,ind,no
mogi,2,6,miquelianum,1097,two,12.1428571428571,1,1,ind,no
mogi,2,9,miquelianum,1098,five,NA,,1,clone,no
mogi,2,9,miquelianum,1098,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1098,one,0,1,1,clone,no
mogi,2,9,miquelianum,1098,three,9.28571428571429,0,1,clone,no
mogi,2,9,miquelianum,1098,two,22.2,1,1,clone,no
mogi,2,12,richardifolium,1099,five,NA,,2,ind,no
mogi,2,12,richardifolium,1099,four,NA,0,2,ind,no
mogi,2,12,richardifolium,1099,one,3,1,2,ind,no
mogi,2,12,richardifolium,1099,three,6.66666666666667,0,2,ind,no
mogi,2,12,richardifolium,1099,two,6.33333333333333,1,2,ind,no
mogi,2,9,miquelianum,1100,five,NA,,1,clone,no
mogi,2,9,miquelianum,1100,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1100,one,NA,0,1,clone,no
mogi,2,9,miquelianum,1100,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1100,two,NA,0,1,clone,no
mogi,3,9,crassinervium,1201,five,28,,4,clone,no
mogi,3,9,crassinervium,1201,four,26.5454545454545,1,4,clone,no
mogi,3,9,crassinervium,1201,one,6.75,1,4,clone,no
mogi,3,9,crassinervium,1201,three,37.1111111111111,1,4,clone,no
mogi,3,9,crassinervium,1201,two,4.66666666666667,1,4,clone,no
mogi,3,9,crassinervium,1202,five,16.1666666666667,,4,clone,no
mogi,3,9,crassinervium,1202,four,1.33333333333333,1,4,clone,no
mogi,3,9,crassinervium,1202,one,3.5,1,4,clone,no
mogi,3,9,crassinervium,1202,three,2.14285714285714,1,4,clone,no
mogi,3,9,crassinervium,1202,two,2.5,1,4,clone,no
mogi,3,7,crassinervium,1203,five,NA,,1,clone,no
mogi,3,7,crassinervium,1203,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1203,one,63.6666666666667,1,1,clone,no
mogi,3,7,crassinervium,1203,three,8,0,1,clone,no
mogi,3,7,crassinervium,1203,two,81.5,1,1,clone,no
mogi,3,1,crassinervium,1204,five,NA,,1,ind,no
mogi,3,1,crassinervium,1204,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1204,one,NA,0,1,ind,no
mogi,3,1,crassinervium,1204,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1204,two,NA,0,1,ind,no
mogi,3,6,arboreum,1205,five,9.3,,2,clone,no
mogi,3,6,arboreum,1205,four,0,1,2,clone,no
mogi,3,6,arboreum,1205,one,6.75,1,2,clone,no
mogi,3,6,arboreum,1205,three,6.2,1,2,clone,no
mogi,3,6,arboreum,1205,two,2.33333333333333,1,2,clone,no
mogi,3,1,crassinervium,1206,five,NA,,1,ind,no
mogi,3,1,crassinervium,1206,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1206,one,60,1,1,ind,no
mogi,3,1,crassinervium,1206,three,0,0,1,ind,no
mogi,3,1,crassinervium,1206,two,80,1,1,ind,no
mogi,3,9,miquelianum,1207,five,12,,4,clone,no
mogi,3,9,miquelianum,1207,four,0,1,4,clone,no
mogi,3,9,miquelianum,1207,one,40,1,4,clone,no
mogi,3,9,miquelianum,1207,three,20.8333333333333,1,4,clone,no
mogi,3,9,miquelianum,1207,two,36,1,4,clone,no
mogi,3,2,miquelianum,1208,five,3.71428571428571,,4,ind,no
mogi,3,2,miquelianum,1208,four,0,1,4,ind,no
mogi,3,2,miquelianum,1208,one,18,1,4,ind,no
mogi,3,2,miquelianum,1208,three,4.66666666666667,1,4,ind,no
mogi,3,2,miquelianum,1208,two,8,1,4,ind,no
mogi,3,6,arboreum,1209,five,5.08333333333333,,2,clone,no
mogi,3,6,arboreum,1209,four,0,1,2,clone,no
mogi,3,6,arboreum,1209,one,1.4,1,2,clone,no
mogi,3,6,arboreum,1209,three,5,1,2,clone,no
mogi,3,6,arboreum,1209,two,7.25,1,2,clone,no
mogi,3,1,crassinervium,1210,five,NA,,1,ind,no
mogi,3,1,crassinervium,1210,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1210,one,60,1,1,ind,no
mogi,3,1,crassinervium,1210,three,10,0,1,ind,no
mogi,3,1,crassinervium,1210,two,70,1,1,ind,no
mogi,3,1,crassinervium,1211,five,NA,,1,ind,no
mogi,3,1,crassinervium,1211,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1211,one,3,1,1,ind,no
mogi,3,1,crassinervium,1211,three,6,0,1,ind,no
mogi,3,1,crassinervium,1211,two,2,1,1,ind,no
mogi,2,11,richardifolium,1212,five,NA,,1,ind,no
mogi,2,11,richardifolium,1212,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1212,one,0,0,1,ind,no
mogi,2,11,richardifolium,1212,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1212,two,NA,0,1,ind,no
mogi,3,12,richardifolium,1214,five,NA,,1,ind,no
mogi,3,12,richardifolium,1214,four,11,0,1,ind,no
mogi,3,12,richardifolium,1214,one,44,1,1,ind,no
mogi,3,12,richardifolium,1214,three,20,1,1,ind,no
mogi,3,12,richardifolium,1214,two,43.5,1,1,ind,no
mogi,3,6,arboreum,1216,five,NA,,2,clone,no
mogi,3,6,arboreum,1216,four,NA,0,2,clone,no
mogi,3,6,arboreum,1216,one,NA,0,2,clone,no
mogi,3,6,arboreum,1216,three,NA,0,2,clone,no
mogi,3,6,arboreum,1216,two,NA,0,2,clone,no
mogi,3,3,miquelianum,1217,five,1.4,,1,clone,no
mogi,3,3,miquelianum,1217,four,0,1,1,clone,no
mogi,3,3,miquelianum,1217,one,65,1,1,clone,no
mogi,3,3,miquelianum,1217,three,32,1,1,clone,no
mogi,3,3,miquelianum,1217,two,80,1,1,clone,no
mogi,3,3,miquelianum,1218,five,NA,,1,clone,no
mogi,3,3,miquelianum,1218,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1218,one,NA,0,1,clone,no
mogi,3,3,miquelianum,1218,three,NA,0,1,clone,no
mogi,3,3,miquelianum,1218,two,NA,0,1,clone,no
mogi,3,3,miquelianum,1219,five,NA,,1,clone,no
mogi,3,3,miquelianum,1219,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1219,one,NA,0,1,clone,no
mogi,3,3,miquelianum,1219,three,NA,0,1,clone,no
mogi,3,3,miquelianum,1219,two,NA,0,1,clone,no
mogi,3,6,richardifolium,1220,five,NA,,2,clone,no
mogi,3,6,richardifolium,1220,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1220,one,NA,0,2,clone,no
mogi,3,6,richardifolium,1220,three,NA,0,2,clone,no
mogi,3,6,richardifolium,1220,two,NA,0,2,clone,no
mogi,3,6,richardifolium,1221,five,NA,,2,clone,no
mogi,3,6,richardifolium,1221,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1221,one,NA,0,2,clone,no
mogi,3,6,richardifolium,1221,three,NA,0,2,clone,no
mogi,3,6,richardifolium,1221,two,NA,0,2,clone,no
mogi,3,3,miquelianum,1222,five,NA,,1,clone,no
mogi,3,3,miquelianum,1222,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1222,one,0,0,1,clone,no
mogi,3,3,miquelianum,1222,three,NA,0,1,clone,no
mogi,3,3,miquelianum,1222,two,NA,0,1,clone,no
mogi,2,11,richardifolium,1223,five,NA,,1,ind,no
mogi,2,11,richardifolium,1223,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1223,one,7,0,1,ind,no
mogi,2,11,richardifolium,1223,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1223,two,NA,0,1,ind,no
